S.NO,Rank,Gender,Category,Branch,College
33741,29733,F,BC_D,ECE,RAGU
33742,41167,F,BC_A,ECE,RAGU
33743,106562,M,SC,ECE,RAGU
33744,45030,M,BC_A,ECE,RAGU
33745,33070,F,BC_D,ECE,RAGU
33746,33142,M,BC_B,ECE,RAGU
33747,30998,M,BC_A,ECE,RAGU
33748,29057,M,BC_D,ECE,RAGU
33749,95501,M,OC,ECE,RAGU
33750,26251,M,OC,ECE,RAGU
33751,48017,F,BC_A,ECE,RAGU
33752,65107,F,BC_B,ECE,RAGU
33753,51838,M,BC_B,ECE,RAGU
33754,104470,M,SC,ECE,RAGU
33755,31270,F,BC_D,ECE,RAGU
33756,26249,M,BC_D,ECE,RAGU
33757,112969,M,SC,ECE,RAGU
33758,141232,F,SC,ECE,RAGU
33759,27680,M,BC_D,ECE,RAGU
33760,23982,M,BC_D,ECE,RAGU
33761,35818,M,OC,ECE,RAGU
33762,37011,M,BC_A,ECE,RAGU
33763,28688,M,OC,ECE,RAGU
33764,51416,F,BC_A,ECE,RAGU
33765,17513,M,BC_D,ECE,RAGU
33766,121426,F,BC_E,ECE,RAGU
33767,47833,M,BC_A,ECE,RAGU
33768,72796,M,SC,ECE,RAGU
33769,34445,M,OC,ECE,RAGU
33770,33509,M,OC,ECE,RAGU
33771,41826,F,OC,ECE,RAGU
33772,32593,M,BC_D,ECE,RAGU
33773,35126,F,OC,ECE,RAGU
33774,126061,F,SC,ECE,RAGU
33775,46921,M,BC_B,ECE,RAGU
33776,29888,M,BC_D,ECE,RAGU
33777,59856,F,BC_A,ECE,RAGU
33778,113114,M,ST,ECE,RAGU
33779,35172,M,OC,ECE,RAGU
33780,28782,F,OC,ECE,RAGU
33781,88160,M,SC,ECE,RAGU
33782,145801,M,BC_E,ECE,RAGU
33783,119300,F,ST,ECE,RAGU
33784,101346,M,SC,ECE,RAGU
33785,28333,M,BC_D,ECE,RAGU
33786,30343,F,BC_D,ECE,RAGU
33787,42628,M,BC_B,ECE,RAGU
33788,135242,F,SC,ECE,RAGU
33789,31013,F,BC_D,ECE,RAGU
33790,24374,M,BC_D,ECE,RAGU
33791,25652,F,BC_D,ECE,RAGU
33792,34438,M,BC_D,ECE,RAGU
33793,25399,F,BC_D,ECE,RAGU
33794,44748,M,BC_B,ECE,RAGU
33795,37379,F,OC,ECE,RAGU
33796,31985,M,BC_D,ECE,RAGU
33797,38067,M,OC,ECE,RAGU
33798,78449,M,SC,ECE,RAGU
33799,30871,M,OC,ECE,RAGU
33800,113429,M,ST,ECE,RAGU
33801,21270,M,BC_D,ECE,RAGU
33802,31259,M,BC_D,ECE,RAGU
33803,35790,M,BC_A,ECE,RAGU
33804,37792,M,BC_A,ECE,RAGU
33805,31114,M,BC_D,ECE,RAGU
33806,128207,M,ST,ECE,RAGU
33807,62320,F,BC_B,ECE,RAGU
33808,42004,M,BC_A,ECE,RAGU
33809,35111,F,BC_D,ECE,RAGU
33810,55054,M,BC_B,ECE,RAGU
33811,38475,M,BC_A,ECE,RAGU
33812,151420,M,ST,ECE,RAGU
33813,111141,M,SC,ECE,RAGU
33814,66305,F,BC_B,ECE,RAGU
33815,33714,F,OC,ECE,RAGU
33816,46336,M,BC_A,ECE,RAGU
33817,29843,F,BC_D,ECE,RAGU
33818,29509,F,OC,ECE,RAGU
33819,30236,M,BC_D,ECE,RAGU
33820,100239,M,SC,ECE,RAGU
33821,20146,M,OC,ECE,RAGU
33822,30900,M,OC,ECE,RAGU
33823,32217,F,OC,ECE,RAGU
33824,129639,M,ST,ECE,RAGU
33825,131503,M,BC_E,ECE,RAGU
33826,110225,M,ST,ECE,RAGU
33827,96017.1,F,SC,ECE,RAGU
33828,51732,M,BC_B,ECE,RAGU
33829,33469,M,OC,ECE,RAGU
33830,37108,M,OC,ECE,RAGU
33831,20301,M,OC,ECE,RAGU
33832,49461,M,OC,ECE,RAGU
33833,32568,F,OC,ECE,RAGU
33834,35446,F,BC_A,ECE,RAGU
33835,29574,F,BC_D,ECE,RAGU
33836,47145,F,BC_A,ECE,RAGU
33837,41368,M,BC_A,ECE,RAGU
33838,34063,M,BC_A,ECE,RAGU
33839,39121,M,BC_A,ECE,RAGU
33840,33931,M,BC_D,ECE,RAGU
33841,26971,F,OC,ECE,RAGU
33842,53384,M,BC_B,ECE,RAGU
33843,60838,F,BC_B,ECE,RAGU
33844,137409,M,ST,ECE,RAGU
33845,47319,F,BC_B,ECE,RAGU
33846,33909,M,BC_D,ECE,RAGU
33847,32955.1,F,BC_D,ECE,RAGU
33848,89594,M,SC,ECE,RAGU
33849,34178,F,BC_D,ECE,RAGU
33850,67596,F,SC,ECE,RAGU
33851,32662,F,BC_D,ECE,RAGU
33852,32460,F,BC_D,ECE,RAGU
33853,27240,M,BC_D,ECE,RAGU
33854,27316.1,M,BC_D,ECE,RAGU
33855,31681,M,BC_D,ECE,RAGU
33856,31836,M,BC_D,ECE,RAGU
33857,26975,M,OC,ECE,RAGU
33858,35398,M,OC,ECE,RAGU
33859,116978,M,SC,ECE,RAGU
33860,19271,M,OC,ECE,RAGU
33861,38786,F,OC,ECE,RAGU
33862,26844,M,BC_D,ECE,RAGU
33863,94113,M,SC,ECE,RAGU
33864,42989,M,BC_A,ECE,RAGU
33865,29709,M,BC_D,ECE,RAGU
33866,36037,F,BC_A,ECE,RAGU
33867,54706,M,BC_B,ECE,RAGU
33868,29828,M,BC_D,ECE,RAGU
33869,33877,M,BC_D,ECE,RAGU
33870,23715,M,OC,ECE,RAGU
33871,33231,M,BC_D,ECE,RAGU
33872,98188,F,SC,ECE,RAGU
33873,62954,F,BC_B,ECE,RAGU
33874,107517,M,SC,ECE,RAGU
33875,37574,M,BC_B,ECE,RAGU
33876,52243,F,BC_B,ECE,RAGU
33877,35179,F,OC,ECE,RAGU
33878,29986,M,BC_D,ECE,RAGU
33879,24470,M,BC_D,ECE,RAGU
33880,38810,M,BC_A,ECE,RAGU
33881,108734,M,ST,ECE,RAGU
33882,28676,F,BC_D,ECE,RAGU
33883,30565,F,BC_D,ECE,RAGU
33884,30056,M,BC_D,ECE,RAGU
33885,26831,M,BC_D,ECE,RAGU
33886,30264,M,BC_D,ECE,RAGU
33887,33498,F,BC_D,ECE,RAGU
33888,32433,F,BC_D,ECE,RAGU
33889,50779,F,BC_B,ECE,RAGU
33890,30785,M,BC_D,ECE,RAGU
33891,38200,M,OC,ECE,RAGU
33892,69012,F,BC_B,ECE,RAGU
33893,113360,M,SC,ECE,RAGU
33894,62394,M,BC_E,ECE,RAGU
33895,43610,M,BC_A,ECE,RAGU
33896,32170,M,BC_A,ECE,RAGU
33897,54484,M,BC_B,ECE,RAGU
33898,28538,M,OC,ECE,RAGU
33899,29626,M,BC_D,ECE,RAGU
33900,22287,F,OC,ECE,RAGU
33901,33725,M,BC_D,ECE,RAGU
33902,33773,M,BC_D,ECE,RAGU
33903,34212,F,BC_D,ECE,RAGU
33904,17199,F,BC_D,ECE,RAGU
33905,94988,M,SC,ECE,RAGU
33906,138240,M,ST,ECE,RAGU
33907,35074,M,OC,ECE,RAGU
33908,32712,M,BC_A,ECE,RAGU
33909,95334,F,SC,ECE,RAGU
33910,40887,F,BC_A,ECE,RAGU
33911,97619,F,ST,ECE,RAGU
33912,30760,F,BC_D,ECE,RAGU
33913,29794,M,BC_D,ECE,RAGU
33914,41485,M,BC_B,ECE,RAGU
33915,43377,M,BC_B,ECE,RAGU
33916,18301,F,BC_A,ECE,RAGU
33917,25857,M,BC_D,ECE,RAGU
33918,47386,F,BC_A,ECE,RAGU
33919,34068,F,BC_D,ECE,RAGU
33920,34183,F,BC_D,ECE,RAGU
33921,38485,F,OC,ECE,RAGU
33922,27120,F,BC_D,ECE,RAGU
33923,128239,F,SC,ECE,RAGU
33924,46797,M,BC_B,ECE,RAGU
33925,28331,M,OC,ECE,RAGU
33926,56951,M,BC_D,EEE,RAGU
33927,139404,M,SC,EEE,RAGU
33928,86377,M,BC_A,EEE,RAGU
33929,74223,M,BC_A,EEE,RAGU
33930,58989,M,BC_D,EEE,RAGU
33931,47102,F,BC_D,EEE,RAGU
33932,93965,M,BC_B,EEE,RAGU
33933,58560,M,BC_D,EEE,RAGU
33934,45902,M,OC,EEE,RAGU
33935,77989,F,OC,EEE,RAGU
33936,60877,F,BC_D,EEE,RAGU
33937,82344,M,BC_A,EEE,RAGU
33938,50527,F,BC_D,EEE,RAGU
33939,47316,F,BC_D,EEE,RAGU
33940,89208,M,BC_A,EEE,RAGU
33941,90901,F,BC_B,EEE,RAGU
33942,97053,F,BC_B,EEE,RAGU
33943,150790,M,SC,EEE,RAGU
33944,49720,M,BC_D,EEE,RAGU
33945,58072,M,BC_D,EEE,RAGU
33946,64143,F,BC_D,EEE,RAGU
33947,47339,M,BC_D,EEE,RAGU
33948,50825,F,BC_D,EEE,RAGU
33949,55115,M,BC_D,EEE,RAGU
33950,63517,F,BC_D,EEE,RAGU
33951,74123,M,OC,EEE,RAGU
33952,59085,M,BC_D,EEE,RAGU
33953,60058,M,BC_D,EEE,RAGU
33954,50791,F,BC_D,EEE,RAGU
33955,91599,F,BC_A,EEE,RAGU
33956,58627,M,OC,EEE,RAGU
33957,56156,M,BC_D,EEE,RAGU
33958,51282,M,BC_D,EEE,RAGU
33959,131461,M,SC,EEE,RAGU
33960,75515,F,OC,EEE,RAGU
33961,79917,F,OC,EEE,RAGU
33962,86084,M,BC_A,EEE,RAGU
33963,59492,M,BC_D,EEE,RAGU
33964,97846,M,BC_B,EEE,RAGU
33965,55898,M,OC,EEE,RAGU
33966,117741,F,BC_E,EEE,RAGU
33967,49852,F,BC_D,EEE,RAGU
33968,57438,M,BC_D,EEE,RAGU
33969,81034,M,BC_B,EEE,RAGU
33970,75097,F,BC_A,EEE,RAGU
33971,90093,M,BC_B,EEE,RAGU
33972,70584,F,OC,EEE,RAGU
33973,84855,M,BC_B,EEE,RAGU
33974,104956,M,BC_D,MECH,RAGU
33975,76257,M,BC_D,MECH,RAGU
33976,44926,M,BC_A,MECH,RAGU
33977,109667,M,OC,MECH,RAGU
33978,101841,M,BC_D,MECH,RAGU
33979,127053,M,BC_A,MECH,RAGU
33980,80069,M,BC_D,MECH,RAGU
33981,97425,M,BC_D,MECH,RAGU
33982,86157,F,BC_A,MECH,RAGU
33983,98923,M,BC_D,MECH,RAGU
33984,83227,M,BC_D,MECH,RAGU
33985,91409,M,BC_D,MECH,RAGU
33986,90302,M,OC,MECH,RAGU
33987,72941,M,BC_D,MECH,RAGU
33988,99929,M,BC_D,MECH,RAGU
33989,99525,M,BC_D,MECH,RAGU
33990,127100,M,OC,MECH,RAGU
33991,115147,M,BC_A,MECH,RAGU
33992,89973,M,OC,MECH,RAGU
33993,131890,M,OC,MECH,RAGU
33994,57696,M,BC_D,MECH,RAGU
33995,105525,M,BC_A,MECH,RAGU
33996,101749,M,OC,MECH,RAGU
33997,128940,M,BC_A,MECH,RAGU
33998,118205,M,BC_A,MECH,RAGU
33999,119983,M,BC_A,MECH,RAGU
34000,82312,M,BC_D,MECH,RAGU
34001,66829,M,OC,MECH,RAGU
34002,107622,M,BC_D,MECH,RAGU
34003,67659,M,BC_D,MECH,RAGU
34004,104412,M,BC_D,MECH,RAGU
34005,144926,M,OC,MECH,RAGU
34006,102688,M,BC_D,MECH,RAGU
34007,92384,M,BC_D,MECH,RAGU
34008,137005,M,OC,MECH,RAGU
34009,139113,M,SC,MECH,RAGU
34010,118782,F,BC_D,MECH,RAGU
34011,80787,M,BC_D,MECH,RAGU
34012,78244,F,BC_D,MECH,RAGU
34013,116178,M,BC_B,MECH,RAGU
34014,84554,M,BC_A,MECH,RAGU
34015,121320,M,BC_B,MECH,RAGU
34016,78528,M,BC_D,MECH,RAGU
34017,129768,M,BC_A,MECH,RAGU
34018,94236,M,BC_A,MECH,RAGU
34019,136451,M,OC,MECH,RAGU
34020,93433,M,BC_D,MECH,RAGU
34021,82572,M,BC_D,MECH,RAGU
34022,114645,M,BC_A,MECH,RAGU
34023,117819,M,BC_A,MECH,RAGU
34024,93412,M,BC_D,MECH,RAGU
34025,86337,M,OC,MECH,RAGU
34026,68329,M,BC_D,MECH,RAGU
34027,127399,M,OC,MECH,RAGU
34028,102289,M,BC_D,MECH,RAGU
34029,72158,M,BC_D,MECH,RAGU
34030,98672,M,BC_D,MECH,RAGU
34031,103431,M,BC_D,MECH,RAGU
34032,104888,M,BC_D,MECH,RAGU
34033,98409,M,BC_D,MECH,RAGU
34034,118145,F,BC_D,MECH,RAGU
34035,106913,M,BC_D,MECH,RAGU
34036,144778,M,OC,MECH,RAGU
34037,128931,M,BC_B,MECH,RAGU
34038,101223,M,BC_D,MECH,RAGU
34039,87179,M,BC_D,MECH,RAGU
34040,91359,M,BC_D,MECH,RAGU
34041,137659,M,BC_B,MECH,RAGU
34042,92959,M,BC_D,MECH,RAGU
34043,151437,M,ST,MECH,RAGU
34044,102526,M,BC_D,MECH,RAGU
34045,94326,M,BC_A,MECH,RAGU
34046,88343,M,BC_D,MECH,RAGU
34047,89179,M,BC_D,MECH,RAGU
34048,64654,M,BC_D,MECH,RAGU
34049,126369,M,BC_A,MECH,RAGU
34050,86738,M,BC_D,MECH,RAGU
34051,97877,M,BC_D,MECH,RAGU
34052,132146,M,SC,MECH,RAGU
34053,133095,M,BC_B,MECH,RAGU
34054,101005,M,OC,MECH,RAGU
34055,130314,M,BC_A,MECH,RAGU
34056,84778,M,BC_D,MECH,RAGU
34057,149154,M,BC_B,MECH,RAGU
34058,96497,M,BC_A,MECH,RAGU
34059,60916,M,BC_D,MECH,RAGU
34060,139256,M,SC,MECH,RAGU
34061,79745,M,BC_D,MECH,RAGU
34062,103429,M,BC_D,MECH,RAGU
34063,91353,M,BC_D,MECH,RAGU
34064,83984,M,BC_D,MECH,RAGU
34065,144041,M,OC,MECH,RAGU
34066,83424,M,BC_D,MECH,RAGU
34067,125462,M,BC_B,MECH,RAGU
34068,108803,M,OC,MECH,RAGU
34069,86205,M,BC_D,MECH,RAGU
34070,133580,F,BC_D,MECH,RAGU
34071,82557,M,BC_D,MECH,RAGU
34072,71926,M,BC_D,MECH,RAGU
34073,86778,M,BC_D,MECH,RAGU
34074,131668,M,BC_B,MECH,RAGU
34075,101880,M,BC_D,MECH,RAGU
34076,151130,M,BC_B,MECH,RAGU
34077,120583,M,BC_A,MECH,RAGU
34078,107848,M,BC_D,MECH,RAGU
34079,89997,M,BC_D,MECH,RAGU
34080,101820,M,OC,MECH,RAGU
34081,105499,M,OC,MECH,RAGU
34082,105224,M,BC_D,MECH,RAGU
34083,80753,M,OC,MECH,RAGU
34084,122132,M,BC_B,MECH,RAGU
34085,116385,M,BC_A,MECH,RAGU
34086,70530,M,BC_D,MECH,RAGU
34087,91062,M,OC,MECH,RAGU
34088,99831,M,OC,MECH,RAGU
34089,102320,M,BC_D,MECH,RAGU
34090,110528,M,BC_B,MECH,RAGU
34091,116106,M,BC_A,MECH,RAGU
34092,105029,M,BC_D,MECH,RAGU
34093,71525,M,BC_D,MECH,RAGU
34094,125562,M,SC,MECH,RAGU
34095,103248,M,BC_D,MECH,RAGU
34096,106369,M,BC_D,MECH,RAGU
34097,101230,M,BC_D,MECH,RAGU
34098,90839,M,OC,MECH,RAGU
34099,85590,M,BC_B,MECH,RAGU
34100,107888,M,BC_D,MECH,RAGU
34101,102064,M,BC_D,MECH,RAGU
34102,100703,M,BC_D,MECH,RAGU
34103,135589,F,SC,MECH,RAGU
34104,67209,M,BC_D,MECH,RAGU
34105,111698,M,BC_A,MECH,RAGU
34106,145671,M,BC_B,MECH,RAGU
34107,91212,M,BC_D,MECH,RAGU
34108,76216,F,BC_D,MECH,RAGU
34109,97193,M,OC,MECH,RAGU
34110,100338,M,BC_D,MECH,RAGU
34111,102676,M,BC_D,MECH,RAGU
34112,148706,F,BC_D,MECH,RAGU
34113,88300,M,BC_D,MECH,RAGU
34114,121410,M,SC,MECH,RAGU
34115,95594,M,BC_D,MECH,RAGU
34116,84450,M,BC_D,MECH,RAGU
34117,107956,M,BC_A,MECH,RAGU
34118,103618,M,BC_D,MECH,RAGU
34119,130817,M,BC_B,MECH,RAGU
34120,104152,M,BC_D,MECH,RAGU
34121,98386,M,BC_D,MECH,RAGU
34122,119052,M,BC_A,MECH,RAGU
34123,106065,M,BC_D,MECH,RAGU
34124,118996,M,BC_A,MECH,RAGU
34125,102744,M,BC_D,MECH,RAGU
34126,82259,M,BC_A,MECH,RAGU
34127,128631,M,OC,MECH,RAGU
34128,130665,M,BC_A,MECH,RAGU
34129,100755,M,BC_D,MECH,RAGU
34130,130891,M,BC_B,MECH,RAGU
34131,107974,M,BC_D,MECH,RAGU
34132,96732,M,BC_D,MECH,RAGU
34133,86904,M,BC_D,MECH,RAGU
34134,95255,M,BC_D,MECH,RAGU
34135,98250,M,BC_D,MECH,RAGU
34136,117365,M,BC_A,MECH,RAGU
34137,65115,F,BC_D,MECH,RAGU
34138,87393,M,BC_D,MECH,RAGU
34139,150731,M,BC_B,MECH,RAGU
34140,69877,M,BC_D,MECH,RAGU
34141,136125,M,BC_B,MECH,RAGU
34142,145463,M,OC,MECH,RAGU
34143,91614,M,BC_D,MECH,RAGU
34144,123876,M,BC_A,MECH,RAGU
34145,98561,M,BC_D,MECH,RAGU
34146,106821,M,BC_D,MECH,RAGU
34147,130600,M,BC_A,MECH,RAGU
34148,111241,M,BC_A,MECH,RAGU
34149,104540,M,BC_D,MECH,RAGU
34150,75697,M,BC_D,MECH,RAGU
34151,129254,M,BC_A,MECH,RAGU
34152,143709,M,BC_B,MECH,RAGU
34153,76375,M,BC_D,MECH,RAGU
34154,133919,F,BC_D,MECH,RAGU
34155,90474,M,BC_D,MECH,RAGU
34156,126615,M,OC,MECH,RAGU
34157,103998,M,SC,AI&DS,RCEE
34158,56282,F,BC_B,AI&DS,RCEE
34159,95420,F,SC,AI&DS,RCEE
34160,51217,F,OC,AI&DS,RCEE
34161,49071,M,OC,AI&DS,RCEE
34162,35129,F,OC,AI&DS,RCEE
34163,40391,F,OC,AI&DS,RCEE
34164,53399,F,OC,AI&DS,RCEE
34165,88347,M,SC,AI&DS,RCEE
34166,53105,F,BC_D,AI&DS,RCEE
34167,93479,M,SC,AI&DS,RCEE
34168,63300,M,BC_B,AI&DS,RCEE
34169,35695,M,BC_A,AI&DS,RCEE
34170,49686,M,BC_D,AI&DS,RCEE
34171,57494,F,BC_B,AI&DS,RCEE
34172,107273,M,SC,AI&DS,RCEE
34173,62017,F,BC_B,AI&DS,RCEE
34174,36681,F,SC,AI&DS,RCEE
34175,54191,F,BC_B,AI&DS,RCEE
34176,44961,F,BC_B,AI&DS,RCEE
34177,53063,F,OC,AI&DS,RCEE
34178,42881,F,OC,AI&DS,RCEE
34179,33088,F,BC_B,AI&DS,RCEE
34180,48652,M,OC,AI&DS,RCEE
34181,34632,F,OC,AI&DS,RCEE
34182,56121,F,BC_D,AI&DS,RCEE
34183,28559,F,BC_B,AI&DS,RCEE
34184,37743,F,BC_D,AI&DS,RCEE
34185,39851,M,SC,AI&DS,RCEE
34186,45005,F,OC,AI&DS,RCEE
34187,108629,F,BC_E,AI&DS,RCEE
34188,48154,M,OC,AI&DS,RCEE
34189,120138,F,BC_A,AI&DS,RCEE
34190,57525,M,BC_D,AI&DS,RCEE
34191,46149,F,OC,AI&DS,RCEE
34192,50890,M,BC_E,AI&DS,RCEE
34193,57365,F,BC_B,AI&DS,RCEE
34194,103683,F,BC_A,AI&DS,RCEE
34195,102931,F,SC,AI&DS,RCEE
34196,35816,M,BC_D,AI&DS,RCEE
34197,42930,F,OC,AI&DS,RCEE
34198,23294,F,OC,AI&DS,RCEE
34199,48331,M,BC_D,AI&DS,RCEE
34200,61351,F,BC_D,AI&DS,RCEE
34201,104754,F,SC,AI&DS,RCEE
34202,50874,M,OC,AI&DS,RCEE
34203,99749,F,BC_A,AI&DS,RCEE
34204,101603,F,SC,AI&DS,RCEE
34205,52073,F,OC,AI&DS,RCEE
34206,53039,F,BC_B,AI&DS,RCEE
34207,56738,F,BC_B,AI&DS,RCEE
34208,112488,F,SC,AI&DS,RCEE
34209,58842,F,BC_B,AI&DS,RCEE
34210,46755,M,BC_B,AI&DS,RCEE
34211,45499,F,BC_B,AI&DS,RCEE
34212,51019,F,OC,AI&DS,RCEE
34213,56962,F,BC_D,AI&DS,RCEE
34214,44215,F,BC_B,AI&DS,RCEE
34215,34909,F,OC,AI&DS,RCEE
34216,46888,M,BC_D,AI&DS,RCEE
34217,105163,F,SC,AI&DS,RCEE
34218,43743,M,BC_B,AI&DS,RCEE
34219,49622,M,BC_D,AI&DS,RCEE
34220,38971,M,OC,AI&DS,RCEE
34221,36001,F,OC,AI&DS,RCEE
34222,77538,F,BC_C,AI&DS,RCEE
34223,51604,F,BC_B,AI&DS,RCEE
34224,47327,F,BC_D,AI&DS,RCEE
34225,64294,F,BC_B,AI&DS,RCEE
34226,80509,F,SC,AI&DS,RCEE
34227,125229,M,ST,AI&DS,RCEE
34228,78746,M,BC_A,AI&DS,RCEE
34229,12388,F,BC_E,AI&DS,RCEE
34230,56673,F,BC_D,AI&DS,RCEE
34231,31945,M,OC,AI&DS,RCEE
34232,13495,F,BC_D,AI&DS,RCEE
34233,47946,F,OC,AI&DS,RCEE
34234,109812,M,SC,AI&DS,RCEE
34235,62597,M,BC_B,AI&DS,RCEE
34236,79071,M,BC_A,AI&DS,RCEE
34237,51293,F,BC_B,AI&DS,RCEE
34238,79831,M,BC_A,AI&DS,RCEE
34239,46615,F,OC,AI&DS,RCEE
34240,104875,F,BC_A,AI&DS,RCEE
34241,57067,F,BC_B,AI&DS,RCEE
34242,63745,F,BC_B,AI&DS,RCEE
34243,102587,F,SC,AI&DS,RCEE
34244,83211,M,SC,AI&DS,RCEE
34245,95681,F,BC_A,AI&DS,RCEE
34246,54398,F,BC_E,AI&DS,RCEE
34247,22562,F,OC,AI&DS,RCEE
34248,84119,F,SC,AI&DS,RCEE
34249,57057,M,BC_D,AI&DS,RCEE
34250,100497,F,SC,AI&DS,RCEE
34251,54462,F,OC,AI&DS,RCEE
34252,111043,M,SC,AI&DS,RCEE
34253,135361,M,SC,CIVIL,RCEE
34254,96302,F,OC,CIVIL,RCEE
34255,128716,M,OC,CIVIL,RCEE
34256,108261,F,OC,CIVIL,RCEE
34257,142627,M,BC_D,CIVIL,RCEE
34258,112033,F,BC_D,CIVIL,RCEE
34259,112341,F,BC_D,CIVIL,RCEE
34260,130652,M,OC,CIVIL,RCEE
34261,120593,M,BC_D,CIVIL,RCEE
34262,84248,M,BC_D,CIVIL,RCEE
34263,94990,M,BC_D,CIVIL,RCEE
34264,112946,M,BC_D,CIVIL,RCEE
34265,109367,F,OC,CIVIL,RCEE
34266,140832,M,BC_B,CIVIL,RCEE
34267,112526,M,BC_D,CIVIL,RCEE
34268,125518,M,BC_D,CIVIL,RCEE
34269,150103,F,BC_D,CIVIL,RCEE
34270,101908,M,BC_B,CIVIL,RCEE
34271,102325,F,OC,CIVIL,RCEE
34272,142539,F,OC,CIVIL,RCEE
34273,102780,F,OC,CIVIL,RCEE
34274,103590,M,BC_D,CIVIL,RCEE
34275,148183,M,SC,CIVIL,RCEE
34276,116480,F,OC,CIVIL,RCEE
34277,105808,M,BC_D,CIVIL,RCEE
34278,130283,F,BC_D,CIVIL,RCEE
34279,114175,M,BC_D,CIVIL,RCEE
34280,128428,M,BC_D,CIVIL,RCEE
34281,106441,F,OC,CIVIL,RCEE
34282,148956,F,BC_B,CIVIL,RCEE
34283,151396,M,SC,CIVIL,RCEE
34284,144007,M,SC,CIVIL,RCEE
34285,108432,F,OC,CIVIL,RCEE
34286,121603,M,OC,CIVIL,RCEE
34287,118401,F,OC,CIVIL,RCEE
34288,111341,M,OC,CIVIL,RCEE
34289,102617,M,OC,CIVIL,RCEE
34290,132259,M,BC_A,CIVIL,RCEE
34291,143385,F,OC,CIVIL,RCEE
34292,120186,M,OC,CIVIL,RCEE
34293,130675,F,BC_D,CIVIL,RCEE
34294,131841,M,BC_B,CIVIL,RCEE
34295,132832,M,BC_D,CIVIL,RCEE
34296,94789,F,OC,CIVIL,RCEE
34297,133443,F,OC,CIVIL,RCEE
34298,90765,M,BC_D,CIVIL,RCEE
34299,134350,M,SC,CIVIL,RCEE
34300,143196,F,BC_D,CIVIL,RCEE
34301,72652,F,BC_B,AIML,RCEE
34302,18014,F,BC_E,AIML,RCEE
34303,75213,M,BC_B,AIML,RCEE
34304,46291,M,BC_A,AIML,RCEE
34305,50708,F,OC,AIML,RCEE
34306,61639,M,BC_B,AIML,RCEE
34307,50755,M,OC,AIML,RCEE
34308,37154,F,OC,AIML,RCEE
34309,120510,M,SC,AIML,RCEE
34310,47471,F,OC,AIML,RCEE
34311,119962,M,SC,AIML,RCEE
34312,78887,M,BC_E,AIML,RCEE
34313,25090,F,BC_D,AIML,RCEE
34314,46499,F,BC_D,AIML,RCEE
34315,65352,F,BC_B,AIML,RCEE
34316,119997,F,SC,AIML,RCEE
34317,57502,F,BC_D,AIML,RCEE
34318,54711,F,BC_D,AIML,RCEE
34319,103882,M,BC_A,AIML,RCEE
34320,107126,M,SC,AIML,RCEE
34321,89984,M,BC_A,AIML,RCEE
34322,89929,M,BC_A,AIML,RCEE
34323,45704,F,BC_B,AIML,RCEE
34324,87999,M,BC_E,AIML,RCEE
34325,78849,M,BC_A,AIML,RCEE
34326,94689,M,BC_A,AIML,RCEE
34327,96921,M,BC_A,AIML,RCEE
34328,21744,M,BC_D,AIML,RCEE
34329,58276,F,OC,AIML,RCEE
34330,38957,F,OC,AIML,RCEE
34331,63679,F,BC_D,AIML,RCEE
34332,80209,F,BC_B,AIML,RCEE
34333,36596,M,OC,AIML,RCEE
34334,111956,M,BC_A,AIML,RCEE
34335,112136,M,SC,AIML,RCEE
34336,116894,F,SC,AIML,RCEE
34337,46120,F,BC_D,AIML,RCEE
34338,52819,M,OC,AIML,RCEE
34339,64920,F,BC_B,AIML,RCEE
34340,58698,M,BC_D,AIML,RCEE
34341,61533,F,BC_B,AIML,RCEE
34342,62400,M,BC_D,AIML,RCEE
34343,113682,M,SC,AIML,RCEE
34344,51887,M,BC_D,AIML,RCEE
34345,111558,M,BC_A,AIML,RCEE
34346,76530,M,BC_B,AIML,RCEE
34347,54876,F,OC,AIML,RCEE
34348,104180,M,BC_A,AIML,RCEE
34349,107892,F,SC,AIML,RCEE
34350,74824,F,BC_A,AIML,RCEE
34351,27903,F,BC_D,AIML,RCEE
34352,118230,M,SC,AIML,RCEE
34353,57949,F,OC,AIML,RCEE
34354,116088,F,SC,AIML,RCEE
34355,46133,M,BC_B,AIML,RCEE
34356,79943,F,BC_B,AIML,RCEE
34357,85844,F,BC_E,AIML,RCEE
34358,51914,F,OC,AIML,RCEE
34359,111658,F,SC,AIML,RCEE
34360,53989,F,BC_B,AIML,RCEE
34361,119204,M,SC,AIML,RCEE
34362,120775,M,SC,AIML,RCEE
34363,121153,F,SC,AIML,RCEE
34364,56250,M,OC,AIML,RCEE
34365,66781,M,BC_B,AIML,RCEE
34366,50750,F,OC,AIML,RCEE
34367,54614,F,BC_D,AIML,RCEE
34368,124853,F,BC_A,AIML,RCEE
34369,58265,F,OC,AIML,RCEE
34370,57604,F,BC_B,AIML,RCEE
34371,116345,M,SC,AIML,RCEE
34372,26545,F,BC_B,AIML,RCEE
34373,61925,F,BC_D,AIML,RCEE
34374,48138,F,OC,AIML,RCEE
34375,120648,M,SC,AIML,RCEE
34376,84876,F,SC,AIML,RCEE
34377,48122,F,OC,AIML,RCEE
34378,63299,F,BC_B,AIML,RCEE
34379,64643,F,BC_B,AIML,RCEE
34380,108812,F,SC,AIML,RCEE
34381,74240,F,BC_B,AIML,RCEE
